Team,Matchup,Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,Last5_Off,Last5_Def
SAS,SAS@MIN,01/18/19,W,48,116,113,3,58.5,1.5,17.8,24.4,68,47.4,16,56.7,61.2,100,51.9,108,113.08
SAS,SAS@DAL,01/16/19,W,48,119.3,114.8,4.5,63.4,2.89,20.6,28.6,60.8,46.2,10.2,57.2,59.5,88,54.4,109.74,112.88
SAS,SASvs.CHA,01/14/19,L,48,100,114.9,-14.9,55.3,1.75,17.4,15.2,74,45.8,12.9,50.6,53.3,93.5,43.1,111.12,107.32
SAS,SAS@OKC,01/12/19,L,48,106.7,116.2,-9.5,47.7,1.5,15.1,25.5,82,52.4,13.3,51,53.4,105,43.1,115.04,105.48
SAS,SASvs.OKC,01/10/19,W,58,126.2,120.5,5.7,67.9,2.24,22.6,18.2,67.2,46.7,13.9,64.6,68.9,100.97,54.5,114.04,104.26
SAS,SAS@MEM,01/09/19,L,48,87.8,99,-11.2,46.7,0.93,11.2,22.8,80.7,51.8,15.3,42.8,46.2,97.5,40.8,118.86,104.82
SAS,SAS@DET,01/07/19,W,48,128,113.8,14.1,55.8,2.67,19,23.1,71.1,48.8,9.7,58.9,63.9,93.5,57.7,113.88,103.54
SAS,SASvs.MEM,01/05/19,W,48,106.9,87.1,19.8,72.2,1.53,19.5,15,78.8,51.1,16.8,54.1,61.1,101,66.1,114.48,106.72
SAS,SASvs.TOR,01/03/19,W,48,126.3,107,19.3,68.1,2.46,22.9,23.1,75,52.7,13.1,62.9,66.6,99.5,60.1,110.7,108.06
SAS,SASvs.BOS,12/31/18,W,48,121.2,114.4,6.8,60,2.45,19.7,27.7,74.5,51.1,11.1,57.1,60.7,98,52.8,111.26,104.98
SAS,SAS@LAC,12/29/18,W,48,111.9,101.8,10.1,61.4,1.69,18.6,20.5,82,53.2,14.7,54,60.6,109,59.1,116.32,103.76
SAS,SAS@DEN,12/28/18,L,48,103.1,107.4,-4.2,57.5,2.3,17.2,28.8,58.7,42.9,10.4,49.4,50.6,95.5,47,121.06,102.28
SAS,SASvs.DEN,12/26/18,W,48,109.9,103,6.9,69,2.9,20.7,21.2,74.1,49.1,9.9,52.2,55.7,100.5,55.4,119.3,102.76
SAS,SAS@HOU,12/22/18,L,48,107.4,113.7,-6.2,57.1,2.67,18.9,18.8,65.6,45,9.6,53.4,54.4,94.5,51.1,123.6,97.96
SAS,SASvs.MIN,12/21/18,W,48,124,99,25,78.3,2.25,24.3,29.5,78.4,55.8,16,63.8,65.3,99.5,62,122.16,96.08
SAS,SAS@ORL,12/19/18,W,48,137.2,95.7,41.5,58,2.64,22.7,17.9,70,53.4,11.7,72.7,74.8,94,75.1,117.64,97.36
SAS,SASvs.PHI,12/17/18,W,48,126.8,100,26.8,57.1,4,21.4,18.4,71.2,50.5,7.2,61.5,65.1,96.5,64.3,117.14,99.78
SAS,SASvs.CHI,12/15/18,L,48,101.1,105.4,-4.3,56.3,1.2,15.1,21.4,70,47.8,16.3,48.6,55.1,92.5,47.2,118.66,101.74
SAS,SASvs.LAC,12/13/18,W,48,128.9,89.7,39.2,52.1,2.27,19.1,23.7,70.2,51.6,11.3,63.9,66.8,97,72.3,113.08,110.54
SAS,SASvs.PHX,12/11/18,W,48,116.8,89.6,27.3,68.3,1.87,20.7,26.7,76,52.6,15.8,57.2,60.7,95.5,65.3,115.92,115.98
SAS,SASvs.UTA,12/09/18,W,48,114.6,102.1,12.5,55.3,2.36,19.7,25.6,73.1,51.6,11.5,55.6,58.3,95.5,59.8,114.42,123.32
SAS,SASvs.LAL,12/07/18,W,48,124.3,112.1,12.1,58.7,2.7,18.9,19.1,78.6,51.5,9.3,57.7,63,107,57.2,107.54,126.76
SAS,SAS@LAL,12/05/18,L,48,108.7,115.2,-6.6,41.9,1.64,13.1,28.3,80,53.4,10.6,48.4,53.9,104.5,48.2,107.62,125.56
SAS,SAS@UTA,12/04/18,L,48,101,133.7,-32.7,56.8,1.56,18.4,17,75,42.2,15.4,52.8,55.4,104,35.4,112.22,124.78
SAS,SASvs.POR,12/02/18,W,48,131,116.8,14.2,58,2.42,21.5,17.1,70.7,46.1,12,66.9,70.7,100.5,57,108,121.42
SAS,SASvs.HOU,11/30/18,L,48,107.1,138.8,-31.6,61.5,1.85,17.9,24.5,71.2,48.5,13.3,51.2,55.4,98,39,108.5,115.56
SAS,SAS@MIN,11/28/18,L,48,89.9,129.3,-39.4,67.6,1.21,16.8,28.3,67.3,47.6,19.2,43.7,48,99,33.3,115.22,116.88
SAS,SAS@CHI,11/26/18,W,48,109.1,109.2,-0.1,64.4,2.9,21.3,18.8,79.6,49.5,10.1,53.8,55.7,98.5,51.7,115.06,114
SAS,SAS@MIL,11/24/18,L,48,124,129.8,-5.8,55.1,2.7,19,23.4,78.6,49.4,9.6,58.7,61.8,104,47.3,112.02,111.02
SAS,SAS@IND,11/23/18,W,48,109.9,100,9.9,66.7,1.87,20,24.4,72.7,51,14.9,56.6,59.3,100.5,53.6,109.64,114.7
SAS,SASvs.MEM,11/21/18,L,48,109.6,109.5,0.1,60,2.33,16.7,22.9,79.1,49.5,9.6,47,54.1,94.5,49.2,108.14,113.82
SAS,SAS@NOP,11/19/18,L,48,123.5,135.9,-12.4,48.9,1.47,15.1,42.3,59.1,50,14.7,54.3,58.8,102.5,41.2,103.66,105.18
SAS,SASvs.GSW,11/18/18,W,48,108.3,94.8,13.5,58.5,2.18,17.8,28.3,73.1,50.5,11.5,50,52.3,96.5,54.2,100.34,105.8
SAS,SAS@LAC,11/15/18,L,48,108.8,114.9,-6,46.3,3.8,13.5,31.7,71.4,49.1,4.9,44.6,49.1,101.5,45.5,101.26,106.94
SAS,SAS@PHX,11/14/18,L,48,98,118.4,-20.4,45.7,0.89,12.3,32,84.2,54.5,18.4,46.4,51.3,98,39.8,103.24,102.08
SAS,SAS@SAC,11/12/18,L,48,102.1,105.1,-3,65.8,1.67,18.7,23.5,80.4,50.5,15.5,49.4,52.6,98,46.3,106.12,98.54
SAS,SASvs.HOU,11/10/18,W,48,101.1,92.7,8.3,51.5,1.06,14,20,71.9,50.5,16.8,51.4,55.9,95.5,59.1,106.26,99.28
SAS,SAS@MIA,11/07/18,L,48,91.7,97.9,-6.3,61.3,1.58,14.4,26.6,66.7,46,12.5,39.9,43.9,96.5,42,109.28,100.28
SAS,SASvs.ORL,11/04/18,L,48,113.4,120.6,-7.2,65.8,2.27,18.4,29.4,72.3,50,11.3,50,55.6,97,45.6,107.24,101.1
SAS,SASvs.NOP,11/03/18,W,48,107.9,94.1,13.9,64.4,3.22,20.7,19.2,80,47.4,8.9,51,53.3,101,56.9,110.74,107.42
SAS,SAS@PHX,10/31/18,W,48,116.5,87.4,29.1,52.2,1.71,17.8,21.1,78.9,55.8,13.6,57.8,63.5,103,70.7,110.18,115.42
SAS,SASvs.DAL,10/29/18,W,53,101.8,96.4,5.4,64.3,1.59,18.6,16.3,74.5,46,15.3,51.1,56.4,100.98,57.6,112.68,118.64
SAS,SASvs.LAL,10/27/18,W,48,106.8,102.9,3.9,45.5,1.54,14.8,26.5,81.3,53.6,12.6,50,54.2,103,56.6,114.62,117.48
SAS,SASvs.IND,10/24/18,L,48,103.2,124.7,-21.5,45.7,1.23,12.8,32.1,81,53.7,14,43.7,49.9,93,36.9,115.84,113.1
SAS,SAS@LAL,10/22/18,W,53,125.4,125.7,-0.2,64,3.56,20.3,22.6,65.5,45,7.9,59.3,62.9,102.79,52.1,114.12,111.74
SAS,SAS@POR,10/20/18,L,48,113.7,127.4,-13.7,69,4.83,20.6,30,75,48,6.3,48.5,50.9,95,42.4,113.72,106.84
SAS,SASvs.MIN,10/17/18,W,48,114.3,112.5,1.8,55,1.83,15.4,42.9,66,54.1,12.2,48.9,53,97,50.7,115.3,105.92
TOR,TOR@MIN,04/09/19,W,48,116.5,97.1,19.4,52.2,1.33,17.4,27.9,85.7,60.6,17.5,61.4,62.8,103,58.4,117.06,106.5
TOR,TORvs.MIA,04/07/19,W,53,109.3,102.8,6.5,66.7,2.36,18.7,14,74.2,47.3,10.3,54,59.2,96.45,55.8,118.36,104.16
TOR,TOR@CHA,04/05/19,L,48,116.8,118.9,-2.1,62.8,1.93,20.9,20,80.4,53.8,14.7,59.4,62.5,95,50.7,116.14,100
TOR,TOR@BKN,04/03/19,W,48,111.7,102.9,8.7,65.9,4.14,19.5,29,77.6,50.5,6.8,49,51.7,102.5,54.5,118.32,104.42
TOR,TORvs.ORL,04/01/19,W,48,122.2,107.9,14.3,73.8,2.21,22.5,18.2,71.2,46.9,14.1,61.3,64.6,100,53.7,116.12,106.52
TOR,TOR@CHI,03/30/19,W,48,125.3,100,25.3,76.1,2.92,24.5,19.6,70,48.1,12.1,61.8,64,100,62,113.02,106.7
TOR,TOR@NYK,03/28/19,W,48,115.8,91.1,24.8,80,3.56,22.5,17,70.7,45,8.9,56.2,59.3,101,64.9,114.72,106.34
TOR,TORvs.CHI,03/26/19,W,48,105.7,98.1,7.6,66.7,1.87,20.1,11.4,81.3,47.8,14.2,55.8,60.2,105.5,56.1,116.6,110.38
TOR,TORvs.CHA,03/24/19,L,48,122.6,125,-2.4,64.4,2.23,22.8,18.8,67.3,48.8,14,65.6,68.9,92.5,52.6,112.82,103.88
TOR,TORvs.OKC,03/22/19,L,48,111.2,118.4,-7.1,51.3,0.91,15.3,32.5,71.7,54.8,22.4,58.3,62.5,98,47.2,109.64,103.98
TOR,TOR@OKC,03/20/19,W,53,109.8,100.9,8.9,66.7,1.58,20.1,16.7,68.1,48.6,17,59.8,63.9,101.89,64.2,112.44,104.2
TOR,TORvs.NYK,03/18/19,W,48,124.3,89.3,35,73.5,2.4,24.5,22,81,56.6,14.6,65.3,65.5,103,70.1,110.06,104.74
TOR,TOR@DET,03/17/19,L,48,115.1,118.3,-3.2,64.1,2.08,19.7,20,71.1,45.6,12.9,58.5,60.7,93,45.8,107.7,104.34
TOR,TORvs.LAL,03/14/19,W,48,103.7,92.5,11.3,58.3,1.24,14.5,28.8,78.8,52.3,15.9,48.4,53.5,106.5,55.1,107.34,107.18
TOR,TOR@CLE,03/11/19,L,48,95.3,118.9,-23.6,50,1,15.2,12.5,72.5,43.4,18.9,54.2,55.2,106,38.2,111.84,106.34
TOR,TOR@MIA,03/10/19,W,48,123.8,102,21.8,76.2,1.52,22.9,20.6,74.1,53.4,20.8,70.9,73.2,101.5,61.4,110.68,105.14
TOR,TOR@NOP,03/08/19,W,48,112.4,92,20.4,58.5,1.94,20.4,17.4,74.6,50.5,14.2,60.1,61.7,113,61.4,107.8,109.56
TOR,TORvs.HOU,03/05/19,L,48,103.3,116.3,-13,43.2,1.23,12.8,32.7,75,52.4,14.1,46.6,49.5,92,41.1,110.66,108.8
TOR,TOR@DET,03/03/19,L,53,101.9,106.7,-4.8,59.5,1.38,14.9,34.4,70.2,50,15.2,45.8,50.2,95.09,43.3,113.32,108.32
TOR,TORvs.POR,03/01/19,W,48,117.8,114.7,3.1,64.4,2.07,21.8,8.1,68.9,41.5,13.9,61.7,65.9,101.5,55.1,113.96,109.66
TOR,TORvs.BOS,02/26/19,W,48,118,96,22,71.7,3.67,23.1,22,74.5,49.5,9,58,58.9,99.5,60,111.16,109.88
TOR,TORvs.ORL,02/24/19,L,48,98,114.1,-16.1,78.9,2.31,21.1,23.6,70.6,46.2,13,47.8,50.4,99.5,42.5,115.6,107.68
TOR,TORvs.SAS,02/22/19,W,48,117.6,112.5,5.1,60,2.67,16.9,28.6,76.1,50,8.8,50,55.5,103,48.2,116.12,106.58
TOR,TORvs.WAS,02/13/19,W,48,115.2,104.3,10.8,72.7,2.13,20.8,20,86.3,53.5,13.4,56.5,61.3,113.5,56.8,116.34,105.52
TOR,TORvs.BKN,02/11/19,W,48,121,121.4,-0.4,64,2.29,21.3,33.3,83.7,58.8,13.3,59.2,63,104,54.4,110.72,102.24
TOR,TOR@NYK,02/09/19,W,48,104,97.1,6.9,81.8,2.25,19.4,21.1,65.5,43.5,12,46.5,52.7,101,56,114.76,106.82
TOR,TOR@ATL,02/07/19,W,48,120.2,103.1,17.1,72.5,3.63,20.6,28,80.8,54.9,8.1,53.4,58.6,98.5,61.1,114.28,109.92
TOR,TOR@PHI,02/05/19,W,48,120.2,107,13.2,65.9,2.08,18.6,38,75.6,54.9,13.1,52.2,57.7,99.5,53.4,112.56,111.92
TOR,TORvs.LAC,02/03/19,W,48,116.3,99,17.3,48.8,1.31,14.6,39.6,79.2,59.4,15.4,50.5,56.2,104,59.8,112.38,112.7
TOR,TORvs.MIL,01/31/19,L,48,92.9,105,-12.1,43.2,1,12.4,25.9,79.1,48.5,16.2,43.5,46.6,99.5,35.6,118.34,110.26
TOR,TOR@DAL,01/27/19,W,48,124.2,120,4.2,64.9,3,18,21.3,72.5,48,8.1,54.8,61.7,99.5,53.4,115.92,108.5
TOR,TOR@HOU,01/25/19,L,48,117.8,118.6,-0.8,61.4,1.29,18.4,39.6,66,53.5,20.8,56,60.1,101.5,49.7,114.4,108.66
TOR,TOR@IND,01/23/19,L,48,111.6,117,-5.4,73.7,3.11,20,32.1,68.5,50,9.5,47.8,51.9,94.5,46.3,114.48,107.88
TOR,TORvs.SAC,01/22/19,W,48,115.4,102.9,12.4,62.5,1.56,16.7,37.9,74.5,55,15.4,52.7,56.4,103,52.5,113.58,106.22
TOR,TORvs.MEM,01/19/19,W,48,122.7,92.8,29.9,70.5,2.58,22.1,25.5,64.6,45.3,12.4,58.3,61.3,97,65.3,108.84,107.08
TOR,TORvs.PHX,01/17/19,W,48,112.1,111.2,0.9,62.8,1.93,20,24.4,62.7,44.8,14.1,54.1,57.2,98.5,52.2,110.38,105.84
TOR,TOR@BOS,01/16/19,L,48,110.2,119.4,-9.2,48.8,1.54,14.8,32.1,67.4,48.5,13.3,48.4,53.3,98,44.9,112.7,105.16
TOR,TOR@WAS,01/13/19,W,58,112,113.1,-1.1,49,1.04,14,37.3,64.7,52,18.4,53.4,58.4,102.21,52.2,111.7,107.8
TOR,TORvs.BKN,01/11/19,W,48,110.9,94.6,16.3,66.7,3.2,20.4,24.2,80,50.4,9.1,51,52.8,110.5,58.8,113.68,111.86
TOR,TORvs.ATL,01/08/19,W,48,99,97.1,1.9,70.3,1.37,18.4,21.3,66.7,44.9,18.1,52.5,56.6,104.5,55.6,113.88,111.18
TOR,TORvs.IND,01/06/19,W,48,119.8,105,14.8,68.2,2,21.4,21.4,66.7,46.9,14.9,61.8,65.4,100.5,57.9,107.5,113.62
TOR,TOR@MIL,01/05/19,W,48,121.8,116,5.8,66.7,2.55,20.9,18.6,79.1,48.8,10.9,59.8,64.3,100.5,52.4,105.7,112.54
TOR,TOR@SAS,01/03/19,L,48,107,126.3,-19.3,53.8,2.1,16,25,76.9,47.3,10,48.3,53.6,99.5,39.9,102.66,110.18
TOR,TORvs.UTA,01/01/19,W,48,120.8,114.9,5.9,40,1.8,14.2,19,75,51,9.9,59.1,62.6,101,54.8,105.02,110.36
TOR,TORvs.CHI,12/30/18,W,48,100,93.7,6.3,50,1.42,12.9,34.5,75.5,53.3,12.6,41.8,47.1,95,52.4,105.02,111.22
TOR,TOR@ORL,12/28/18,L,48,87.9,117.2,-29.3,64.3,1.64,13.3,27.9,62.7,42.9,11.1,35.8,41.2,99,26.9,106.34,109.12
TOR,TOR@MIA,12/26/18,W,48,112.8,110.6,2.1,51.4,1.19,15.1,29.5,81.8,55.7,17,55.1,59.5,94,48,108.68,112.86
TOR,TOR@PHI,12/22/18,L,48,91.8,114.5,-22.7,45.9,1.13,12.5,15.3,87.8,45,13.6,44.2,48.9,110,30.5,112.7,108.56
TOR,TORvs.CLE,12/21/18,W,48,132.6,115.8,16.8,43.8,2.33,15.8,37,72.9,55.3,9.5,57.7,61.5,95,56.9,111.28,105.6
TOR,TORvs.IND,12/19/18,W,48,100,98,2,52.6,2.22,14.9,28.1,71.7,47.6,9.1,44.6,48.4,98.5,53,112.12,108.12
TOR,TOR@DEN,12/16/18,L,48,94.5,106.7,-12.2,37.1,1.08,10.6,34.5,78.4,55.7,13.2,43.8,45.7,90,42,112.84,106.22
TOR,TOR@POR,12/14/18,L,48,124.5,129.3,-4.8,46.5,1.18,16,20,66,46.3,17.3,66.7,69.9,98.5,44.9,109.68,100.36
TOR,TOR@GSW,12/12/18,W,48,111.9,93,18.9,61.4,2.45,19.3,24.5,84.8,53.7,10.9,53.3,56.9,100.5,58.2,107.1,102.34
TOR,TOR@LAC,12/11/18,W,48,125.5,101,24.5,68,3.78,23.3,28.6,71.4,50,9.2,59.4,60.7,98,60.1,104.56,102.14
TOR,TORvs.MIL,12/09/18,L,48,104.2,110.6,-6.4,61.5,2.18,17.9,30.9,69.8,50,11.6,49.5,51,94.5,47.3,108.2,104.18
TOR,TOR@BKN,12/07/18,L,53,98.1,97.2,0.9,71.4,1.67,17.6,17.9,68.4,43.4,14,45.5,51.6,97.81,51.6,114.26,109
TOR,TORvs.PHI,12/05/18,W,48,108.7,100,8.7,58.1,2.27,16.8,35,73.5,52.3,10.6,47,51.5,103,56.6,117.02,111.78
TOR,TORvs.DEN,12/03/18,L,48,99,102.9,-3.9,70,1.65,20.1,19.1,67.3,45.1,16.3,52.3,55.8,103.5,49.9,121.72,112.38
TOR,TOR@CLE,12/01/18,W,48,112.8,100,12.8,38.5,1.25,12.7,20.9,67.9,47.5,12.8,53.1,58.2,94.5,59.8,123.48,113.56
TOR,TORvs.GSW,11/29/18,W,53,122.4,120.8,1.7,53.2,1.67,17.4,29.5,57.4,44.9,14,60.6,65.1,96.45,51.5,118.38,108.16
TOR,TOR@MEM,11/27/18,W,48,128.4,121.3,7.1,59.5,1.67,20,16.7,67.4,46.6,15.8,73.9,75,94.5,53.8,115.3,99.56
TOR,TORvs.MIA,11/25/18,W,48,122.5,113.9,8.7,53.2,2.27,18,31.1,69.5,52.9,10.8,58.3,61.9,101.5,57.8,111.7,98.94
TOR,TORvs.WAS,11/23/18,W,48,122.5,105.9,16.6,69.6,2.13,21.5,34.7,66.7,52.3,14.7,58.6,61.7,101.5,56.3,107.2,98.34
TOR,TOR@ATL,11/21/18,W,48,121.6,105.9,15.7,68.8,1.74,21.4,42.2,83,64.3,18.6,59.4,61.9,102,57.8,104.66,102.12
TOR,TOR@ORL,11/20/18,W,48,96.9,93.8,3.1,59,1.44,17.8,22,74.5,48.5,16.7,50,51.4,96.5,48.2,110.62,105.32
TOR,TOR@CHI,11/17/18,W,48,113,78.3,34.7,64.6,1.35,20.7,31,81,60,21.3,61.8,64.4,107,74.3,109.74,109.86
TOR,TOR@BOS,11/16/18,L,53,104.5,110.8,-6.3,47.6,1.43,13.7,28.8,77.3,49.5,12.6,47.4,52.8,100.53,44.1,113.64,109.9
TOR,TORvs.DET,11/14/18,L,48,100,102.9,-2.9,51.1,1.15,16.3,32,78,55,19.2,51.1,52.3,103.5,51.6,116.68,110.1
TOR,TORvs.NOP,11/12/18,L,48,108.9,124.8,-15.8,56.4,2,15.8,28.8,63.3,44.4,10.9,46.9,51.6,101,41.5,116.52,104.94
TOR,TORvs.NYK,11/10/18,W,48,126.7,109.8,16.9,57.1,1.6,17.5,27.3,63.6,47.5,14.9,62,66.3,101.5,57.7,115.3,103.92
TOR,TOR@SAC,11/07/18,W,48,108.6,101,7.6,41.5,0.77,12.4,36.7,85.4,60.8,21,52.2,57.5,104.5,54.8,113.76,106.68
TOR,TOR@UTA,11/05/18,W,48,124,111,13,42.9,1.4,16.4,21.1,67.9,48.4,15,64.5,67.3,100,55.1,111.48,105.46
TOR,TOR@LAL,11/04/18,W,48,115.2,103.9,11.4,65.3,2.46,21.1,30.6,79.2,54.6,12.4,55.1,58.1,104,57.3,111.06,105.68
TOR,TOR@PHX,11/02/18,W,48,108.1,99,9.1,70.7,2.07,21.5,15.6,67.9,43.9,14.1,58,59.3,99,58.5,114.34,107.08
TOR,TORvs.PHI,10/30/18,W,48,120.6,104.7,15.9,61.7,1.81,19.7,27.7,61.4,46.2,15,57.1,61.8,107,61.2,113.38,108.52
TOR,TOR@MIL,10/29/18,L,48,100.9,114.8,-13.9,64.1,2.5,16.6,27.9,77.1,48.3,9.3,42.2,47.3,108,42.5,115.8,105.96
TOR,TORvs.DAL,10/26/18,W,48,112.6,104.9,7.7,52.3,1.77,16.5,27.1,70.2,50.5,12.6,54.4,58.1,102.5,56.2,116.48,105.78
TOR,TORvs.MIN,10/24/18,W,48,113.1,105,8.1,56.5,1.53,18.8,28.9,62.1,47.6,17.2,57.9,59.4,99.5,56.5,116.88,108.62
TOR,TORvs.CHA,10/22/18,W,48,124.5,106,18.5,72,2.4,24.7,27,70.7,53.7,14.7,66.1,68.2,101,63.5,115.82,109.46
TOR,TOR@WAS,10/20/18,W,48,115.8,111.9,4,53.8,1.24,14.8,37.7,76.4,57.4,16.8,50,56.3,101,51,115.14,110.38
TOR,TORvs.BOS,10/19/18,W,48,113,102,11,55.8,1.85,17.4,28.8,66.7,49.1,13,53.8,56.3,99.5,57.4,115,108.64
TOR,TORvs.CLE,10/17/18,W,48,116,104,12,46.7,2.1,15.9,21.2,63.8,43.6,10,56.5,57.5,100,58.5,116.12,107.84
UTA,UTA@LAC,04/10/19,L,53,115.1,119.2,-4,66,1.82,18.1,33.9,75,53.4,14.3,50.9,56.8,108.23,48.4,115.08,104.2
UTA,UTAvs.DEN,04/09/19,W,48,119.2,110.2,9,58.5,1.6,17.9,28.2,84.3,60,15.2,59,63.5,98.5,57.7,115.4,105.56
UTA,UTA@LAL,04/07/19,L,48,112.4,116.5,-4.1,65.8,2.27,18.5,27.1,55.6,40.9,11.3,53,56.6,97,48.3,115.7,102.06
UTA,UTAvs.SAC,04/05/19,W,48,112.3,93.3,18.9,68.2,1.88,20.8,20,69.6,47.5,15.1,60.6,62,105.5,64.8,118.24,101.98
UTA,UTA@PHX,04/03/19,W,48,121.6,100,21.6,68.2,1.5,22.1,25.7,78,56.5,20.6,67.5,69.5,97,65.1,116.72,98.74
UTA,UTAvs.CHA,04/01/19,W,48,109.9,101,8.9,78.9,1.67,21.4,22.7,75.4,52.5,17.8,57.6,61.4,101,57.1,116.46,100.62
UTA,UTAvs.WAS,03/29/19,W,48,120.8,117,3.8,54.2,1.44,18.6,20.5,72.2,50.5,17,63.2,67.4,106,52.3,119.7,100.42
UTA,UTAvs.LAL,03/27/19,W,48,113.9,99,14.9,80.5,3,22.8,23.4,79.4,55.5,10.9,55.4,58.2,101,62.4,119.9,99.62
UTA,UTAvs.PHX,03/25/19,W,48,125,92.9,32.1,64.6,2.21,21.7,30,74.5,54,14,61.6,65,99.5,69.9,116.82,99.88
UTA,UTA@CHI,03/23/19,W,48,114,83.8,30.2,58.7,2.25,19,30.8,75.4,54.9,12,54.2,56.1,99.5,69.3,118.76,103.74
UTA,UTA@ATL,03/21/19,L,48,108.6,110.4,-1.8,58.1,1.67,17.2,29.1,75.5,51,14.3,51.1,54.1,105.5,49.4,120.08,101.46
UTA,UTA@NYK,03/20/19,W,48,137,116,21,79.2,3.8,26,20,77.8,50.6,10,68.2,71.4,100,60.2,110.84,98.06
UTA,UTA@WAS,03/18/19,W,48,114.9,95,19.9,71.4,2.06,24,25.6,81.6,55.4,16.8,61.5,61.9,100.5,61.8,109.52,102.56
UTA,UTAvs.BKN,03/16/19,W,48,109.6,94.2,15.4,61.5,1.6,16.3,34.5,82.5,60.2,14.4,50,54.5,104,58.7,108.9,102.98
UTA,UTAvs.MIN,03/14/19,W,48,123.7,103.1,20.6,68.2,2.5,20.7,36.7,76.5,57,12.4,56.7,59.5,97,59.4,107.02,105.82
UTA,UTA@PHX,03/13/19,W,48,115.2,99,16.2,71.4,2.5,20.7,33.3,87.8,60,12.1,53.3,56.4,98.5,59,106.1,107.16
UTA,UTAvs.OKC,03/11/19,L,48,90.8,99,-8.2,68.8,1.57,16.5,22.4,77.6,47.7,14.3,43.8,46.6,98.5,45.1,109.7,107.76
UTA,UTA@MEM,03/08/19,L,48,108.3,117.5,-9.2,60,1.62,16.4,22,72.7,45.7,13.5,53.7,56.2,96.5,42.5,108.98,104.26
UTA,UTA@NOP,03/06/19,W,48,106.5,96.3,10.2,67.4,1.55,20.8,23.9,80,53.1,18.7,56.8,58.4,107.5,60.6,112.68,106.8
UTA,UTAvs.NOP,03/04/19,L,48,114.3,117.3,-3.1,81.4,1.94,23.5,32,71.2,52,18.4,54.3,57,98,49.5,113.52,107.22
UTA,UTAvs.MIL,03/02/19,W,48,110.6,105.7,4.9,50,1.69,15.3,31.6,62.3,47.5,12.5,52.1,53.5,104.5,54.7,112.78,108.62
UTA,UTA@DEN,02/28/19,W,48,108.8,102,6.9,67.6,2.27,18.1,20.8,65.1,44.8,10.8,53.6,56.3,102,52.7,116.02,109.44
UTA,UTAvs.LAC,02/27/19,W,48,104.7,100,4.7,57.9,1.38,15,33.9,75.9,54.7,15.1,47.3,52.3,105.5,55,119,107.4
UTA,UTAvs.DAL,02/23/19,W,48,125,109,16,68.3,4,20.3,22.2,84.2,56.9,7,56.5,62.8,100,61.1,111.98,108.54
UTA,UTA@OKC,02/22/19,L,58,118.5,119.4,-0.8,63.5,1.32,18.9,37,72.7,56.7,20.2,58.1,62,102.62,52.4,113.38,106.4
UTA,UTA@GSW,02/12/19,L,48,106.9,112.7,-5.8,56.1,1.44,16.9,24.5,87.8,56.1,15.8,52.9,56.1,101.5,44.2,112.38,109.5
UTA,UTAvs.SAS,02/09/19,W,48,125,106.1,18.9,61.7,2.64,20.7,28.3,86.3,58.8,11,61.1,63.3,99.5,58.8,112.64,110.94
UTA,UTAvs.PHX,02/06/19,W,48,119.6,89.8,29.8,69,1.81,20.6,34.8,79.1,56.2,16.5,56.5,59.1,97.5,64.2,110.8,114.24
UTA,UTAvs.HOU,02/02/19,L,48,89.9,114.7,-24.8,61.3,0.83,12.9,31.1,82,54.1,21.1,42.4,48.1,109,37,116.08,113.56
UTA,UTAvs.ATL,02/01/19,W,48,125.5,108.7,16.8,67.4,2.07,21.2,27.7,68.9,50.9,14.7,59.8,63.9,102.5,60.6,112.2,114.06
UTA,UTA@POR,01/30/19,L,48,101.9,128.2,-26.2,63.2,1.41,17.6,22.4,68.2,44.1,16.5,51.2,55.7,103,38.4,114.6,107.64
UTA,UTA@MIN,01/27/19,W,48,126.3,113.3,13,65.2,3.33,21.7,22,83.3,53,9.1,62.2,64.4,98.5,57.3,113.68,105.94
UTA,UTAvs.MIN,01/25/19,W,48,110.4,106.3,4.2,67.6,2.27,17.6,35.6,64.8,49.6,11.5,46.3,50.5,96,52.5,111.6,103.48
UTA,UTAvs.DEN,01/23/19,W,48,116.3,111.3,5,73.7,2.15,19.9,30.9,64.6,46.6,13.3,54,57.1,97.5,50.8,110.12,101.82
UTA,UTAvs.POR,01/21/19,L,48,106.1,111.2,-5.1,58.3,1.4,14.9,36.7,78.7,55.1,15.3,43.4,49.7,98,42.7,109.44,97.34
UTA,UTAvs.CLE,01/18/19,W,48,113.9,96.1,17.7,75,1.74,22.9,23.8,77.4,53.7,18.8,59.4,62.8,102,63.2,108.98,97.7
UTA,UTA@LAC,01/16/19,W,48,121.7,104.8,16.9,61.4,2.08,18.5,29.5,78.2,56.6,12.3,57.6,63.1,105,62,105.04,99.78
UTA,UTAvs.DET,01/14/19,W,48,100,94,6,64.5,1.11,14.9,30.2,84.2,58.2,18,46.3,52.2,100,55.7,106.4,101.36
UTA,UTAvs.CHI,01/12/19,W,48,108.9,103,5.9,60.5,1.77,16.8,27.8,74.6,52.2,12.9,52.3,55.6,100,53.4,109.26,99.92
